prodejni_cena_mil,plocha_pozemku_pred_domem_m2,sousedstvi,plocha_pozemku_m2,obytna_plocha_m2,celkova_kvalita,rok_vystavby,rok_rekonstrukce,pocet_aut_v_garazi,plocha_garaze_m2,pocet_koupelen
1.45,,BrkSide,615.6633221850614,66.88963210702342,3,1949,1950,1,26.662950575994056,1
3.8,9.940542549238202,NoRidge,946.3024897807508,178.6510590858417,7,1992,1992,2,52.39687848383501,2
1.65,4.645113340765515,BrkSide,495.1690821256039,65.77480490523969,4,1940,1950,0,0.0,1
2.94,6.967670011148273,Somerst,927.7220364176886,166.759568933482,8,2006,2007,3,83.14752879970271,2
1.1,3.716090672612412,IDOTRR,337.7926421404683,73.950204384987,4,1922,1950,0,0.0,1
1.58,6.503158677071721,Edwards,396.692679301375,71.90635451505017,3,1931,2006,0,0.0,1
2.61,5.574136008918618,Mitchel,613.154960981048,75.80824972129321,5,1982,2008,1,24.52619843924192,1
5.12,5.574136008918618,OldTown,969.8996655518396,259.3831289483464,6,1920,1950,2,48.30917874396136,2
3.53,5.852842809364549,Gilbert,843.9241917502787,151.61649944258642,7,1998,1998,2,42.92084726867336,2
4.54,7.896692679301376,Somerst,929.022668153103,147.52879970271275,8,2006,2006,3,76.644370122631,2
2.65,5.109624674842067,CollgCr,1001.486436269045,88.62876254180603,5,1976,1976,2,53.51170568561873,1
2.0,6.22445187662579,Edwards,824.6934225195096,75.80824972129321,4,1938,1958,1,26.755852842809364,1
2.51,5.574136008918618,IDOTRR,668.8963210702342,126.347082868822,5,1938,1995,1,27.59197324414716,1
2.5,2.229654403567447,BrDale,219.9925678186548,126.81159420289856,5,1970,1970,2,40.876997398736535,1
3.358,7.432181345224824,NWAmes,896.5068747677444,123.93162393162396,6,1977,1977,2,58.52842809364549,2
2.7,8.082497212931996,NWAmes,858.974358974359,153.84615384615387,5,1973,1973,2,47.00854700854701,2
1.05,14.214046822742477,OldTown,382.5715347454478,64.38127090301003,4,1941,1950,0,0.0,1
4.0,8.825715347454478,CollgCr,1249.5354886659236,172.89111854329246,7,2002,2002,2,45.70791527313267,2
2.57,11.148272017837236,CollgCr,888.1456707543665,80.2675585284281,5,1972,1972,1,26.755852842809364,1
2.46,6.503158677071721,NAmes,770.5314009661836,81.01077666295058,4,1971,1971,4,44.593088071348944,1
3.1,6.13154960981048,SawyerW,1272.2965440356743,103.49312523225568,6,2003,2004,2,53.51170568561873,1
4.57,,CollgCr,870.958751393534,201.50501672240804,8,2002,2002,2,60.10776662950576,2
3.54,5.295429208472688,Crawfor,702.1553325901152,177.7220364176886,6,1928,1950,2,31.772575250836123,1
3.1167,7.896692679301376,CollgCr,1031.4938684503902,135.2657004830918,7,2006,2006,2,40.876997398736535,2
2.17,4.645113340765515,OldTown,557.4136008918618,89.18617614269789,4,1920,1950,1,28.613898179115573,1
5.25,,NWAmes,1930.6020066889632,200.297287253809,7,1968,2003,2,47.19435154217764,2
5.66926,8.639910813823859,Timber,1421.9620958751395,164.9944258639911,8,2006,2007,3,66.14641397250094,2
4.3,,SawyerW,1504.6451133407656,138.7959866220736,7,1998,1998,2,47.75176514306949,2
2.44,4.645113340765515,OldTown,487.7369007803791,219.06354515050168,8,1872,1987,0,0.0,2
4.0,8.454106280193237,NAmes,1081.661092530658,244.7045707915273,5,1969,1969,4,89.92939427722037,2
3.42,6.503158677071721,NAmes,859.0672612411744,159.42028985507247,6,1962,1962,2,45.52211073950205,1
2.698,4.645113340765515,BrkSide,557.4136008918618,109.25306577480492,6,1937,2000,2,57.971014492753625,1
8.2,5.202526941657377,NoRidge,1367.5213675213677,300.81753994797475,8,1995,1996,3,61.87290969899666,2
4.7,,CollgCr,958.3797844667412,173.2627276105537,7,2000,2000,3,77.94500185804534,2
3.4,9.476031215161653,NWAmes,946.8599033816424,178.37235228539578,7,1968,1992,2,45.24340393905612,3
2.2,,NAmes,880.4347826086957,82.86882199925678,5,1966,1966,1,24.52619843924192,1
2.998,,NAmes,1164.7157190635453,100.1486436269045,5,1971,2008,2,46.45113340765515,1
3.55,,Somerst,196.6740988480119,146.1352657004831,6,2000,2000,2,40.876997398736535,2
6.3,11.984392419175029,NridgHt,1554.9052396878485,183.9464882943144,9,2004,2005,3,71.53474544778894,2
3.78,4.7380156075808255,SWISU,914.344109996284,241.63879598662209,5,1921,1998,2,57.69230769230769,3
5.2,11.519881085098476,StoneBr,1501.1148272017838,142.14046822742475,7,2005,2005,2,39.94797473058343,2
2.098,,NAmes,1162.4860646599775,161.4641397250093,4,1920,2007,1,34.18803418803419,2
3.13864,6.781865477517652,Gilbert,789.5763656633222,131.17800074321815,6,2006,2007,2,40.13377926421405,2
2.88304,2.787068004459309,Somerst,295.42920847268675,111.48272017837236,7,2005,2005,2,44.593088071348944,2
4.32,,Somerst,696.7670011148273,155.51839464882943,7,2000,2000,2,61.594202898550726,2
3.86,6.317354143441101,CollgCr,852.7499070977333,166.29505759940542,7,1999,1999,2,54.626532887402455,2
2.54,3.808992939427722,MeadowV,247.58454106280195,137.0308435525827,5,1977,1977,1,31.21516164994426,2
2.88,,CollgCr,412.0215533259012,78.78112225938314,6,2003,2004,2,39.01895206243032,1
4.64,4.459308807134894,CollgCr,988.0156075808252,154.96098104793757,8,2003,2003,2,46.63693794128577,2
2.1,8.361204013377927,OldTown,501.6722408026756,127.64771460423636,4,1920,1950,1,31.40096618357488,1
3.31,7.432181345224824,NAmes,891.8617614269789,154.31066518023042,6,1955,1996,1,35.02415458937198,1
5.486,6.967670011148273,CollgCr,905.7971014492754,194.8160535117057,7,1998,1998,2,54.16202155332591,2
9.33,,NoRidge,1059.0858416945375,244.61166852471203,10,2001,2002,3,74.69342251950948,2
5.0,7.896692679301376,Somerst,987.086584912672,181.9026384243776,7,2005,2005,3,86.95652173913044,2
4.78,8.268301746562617,Timber,1021.0888145670756,145.94946116685247,8,2007,2007,3,67.07543664065403,2
1.82,4.830917874396135,SWISU,584.5410628019324,73.39279078409514,6,1930,1950,1,14.864362690449648,1
2.34,5.574136008918618,Edwards,1021.7391304347826,149.01523597175773,5,1941,1960,2,61.3154960981048,2
1.66,1.9509476031215165,BrDale,181.438127090301,91.69453734671129,6,1973,1973,1,24.52619843924192,1
3.35,6.781865477517652,Timber,904.4035674470458,129.50575994054256,5,2006,2007,2,37.16090672612412,2
1.17,4.180602006688964,Edwards,762.9134150873282,80.2675585284281,3,1914,1950,1,18.58045336306206,1
4.75,,NAmes,1200.7617985878856,196.6740988480119,6,1970,1970,2,51.09624674842066,2
3.14,5.574136008918618,OldTown,668.8963210702342,163.69379412857674,7,1920,1950,2,53.51170568561873,1
2.24,,Sawyer,2354.050538833148,131.54960981047938,5,1918,2007,2,53.51170568561873,2
2.1,5.574136008918618,Edwards,841.6945373467113,116.87105165366036,6,1939,1950,1,26.012634708286885,1
2.51,3.716090672612412,IDOTRR,505.0167224080268,107.20921590486807,4,1922,2007,1,22.296544035674472,1
5.0,7.432181345224824,NWAmes,1550.7246376811595,258.63991081382386,7,1978,1978,2,52.39687848383501,3
2.72,5.574136008918618,OldTown,791.5273132664438,234.6711259754738,6,1916,1950,1,20.066889632107024,2
7.55,3.901895206243033,Gilbert,1383.500557413601,162.20735785953178,9,2006,2007,3,70.41991824600521,2
2.62,5.574136008918618,BrkSide,557.4136008918618,113.15496098104796,6,1941,1950,2,40.876997398736535,1
4.7,6.503158677071721,CollgCr,845.4106280193237,141.6759568933482,7,2000,2000,2,50.26012634708288,2
2.48,6.038647342995169,NAmes,830.9178743961353,147.1571906354515,5,1967,1967,3,73.57859531772576,2
2.46,6.317354143441101,NAmes,728.1679672984021,83.61204013377927,5,1967,1967,1,26.755852842809364,1
3.26,5.574136008918618,OldTown,1003.3444816053512,177.62913415087328,6,1905,2000,2,62.43032329988852,2
4.93156,4.923820141211446,Blmngtn,375.78966926793015,139.35340022296546,7,2006,2006,3,60.20066889632108,2
5.62426,8.175399479747306,Timber,1176.607209215905,230.58342623560017,8,2005,2006,3,59.64325529542921,2
3.2,,Timber,5314.009661835749,156.72612411742847,5,1948,1950,2,53.14009661835749,1
2.75,4.7380156075808255,BrkSide,568.561872909699,140.56112969156447,5,1920,2004,1,16.722408026755854,1
2.76,5.574136008918618,NAmes,668.8963210702342,176.88591601635082,5,1950,1982,1,22.296544035674472,1
2.749,4.7380156075808255,SWISU,573.2998885172799,149.38684503901897,6,1925,1990,1,20.066889632107024,2
2.4,4.645113340765515,BrkSide,557.4136008918618,107.58082497212932,6,1929,1950,1,19.32367149758454,1
3.86,5.759940542549239,Gilbert,688.8703084355259,147.9933110367893,6,2004,2004,2,36.9751021924935,2
3.87758,5.945745076179859,CollgCr,628.2051282051283,120.21553325901152,7,2006,2006,2,61.50130063173542,2
5.65844,4.552211073950205,Somerst,1417.316982534374,136.00891861761428,8,2007,2007,3,70.04830917874396,2
2.1,5.574136008918618,OldTown,967.1125975473802,112.7833519137867,3,1915,1950,3,86.95652173913044,1
5.5,4.087699739873653,Crawfor,356.9305091044222,152.91713117800074,8,2004,2005,2,44.77889260497957,2
2.66,6.503158677071721,CollgCr,784.5596432552954,71.3489409141583,5,1972,2007,2,36.78929765886288,1
2.24,,Mitchel,815.6819026384244,77.38758825715348,5,1985,1985,0,0.0,1
2.51,5.574136008918618,OldTown,719.0635451505017,126.62578966926792,4,1910,1950,2,49.05239687848384,1
4.3,4.273504273504273,NWAmes,1908.5841694537348,194.44444444444449,7,1986,1991,2,50.35302861389818,2
4.6,7.339279078409514,CollgCr,1153.8461538461538,170.94017094017096,7,2001,2001,2,57.78520995912301,2
2.8,7.432181345224824,NAmes,891.8617614269789,154.96098104793757,6,1950,2005,1,25.17651430694909,1
1.8,5.574136008918618,NAmes,668.8963210702342,96.61835748792272,4,1949,1950,2,39.01895206243032,2
5.14,8.175399479747306,SawyerW,1021.3675213675216,171.3117800074322,8,2005,2006,2,57.59940542549239,2
4.14,5.945745076179859,BrkSide,1212.6532887402454,171.68338907469342,6,1923,2000,2,34.37383872166481,1
3.518,4.7380156075808255,Blmngtn,337.69973987365296,145.76365663322187,7,2007,2007,3,61.3154960981048,2
2.45,5.574136008918618,OldTown,1053.5117056856188,212.7461910070606,4,1885,1950,2,52.02526941657377,2
6.8,,NoRidge,1537.068004459309,227.61055369751023,8,1998,1998,3,99.31252322556672,2
2.48,6.596060943887031,NAmes,855.072463768116,106.28019323671498,5,1963,1963,1,31.21516164994426,1
4.46,,Crawfor,1521.832032701598,171.3117800074322,6,1969,1969,2,50.16722408026756,2
3.598,8.361204013377927,NWAmes,1086.9565217391305,131.54960981047938,6,1968,1968,2,72.0921590486808,2
2.55,4.923820141211446,NPkVill,375.6038647342995,99.31252322556672,6,1977,1977,2,40.876997398736535,2
2.73,3.437383872166481,CollgCr,412.0215533259012,78.78112225938314,6,2003,2003,2,39.01895206243032,1
5.4994,,Edwards,1829.24563359346,204.477889260498,6,1966,1966,2,40.13377926421405,2
2.88,,NAmes,882.8502415458938,124.86064659977704,5,1958,1983,1,44.96469713861018,1
2.84,7.432181345224824,NAmes,996.0052025269416,116.3136380527685,6,1959,1959,2,49.05239687848384,1
5.42,7.5250836120401345,NoRidge,1016.722408026756,197.603121516165,7,1994,1994,2,48.77369007803791,2
2.8,5.574136008918618,NAmes,1015.4217762913416,144.74173169825346,5,1945,1950,1,26.755852842809364,1
2.38,5.574136008918618,OldTown,668.8963210702342,74.69342251950948,5,1940,1992,1,22.296544035674472,1
3.658,,NWAmes,1165.551839464883,133.77926421404683,6,1981,1981,2,43.38535860274991,2
3.8428,5.574136008918618,Gilbert,2037.3467112597548,170.75436640654033,5,2005,2005,2,34.559643255295434,2
2.875,,NPkVill,457.8223708658492,89.00037160906727,6,1976,1976,2,40.876997398736535,2
1.29,5.574136008918618,OldTown,1003.3444816053512,89.92939427722037,4,1927,2007,1,20.066889632107024,2
3.73,8.639910813823859,Gilbert,953.270159791899,166.48086213303606,6,2000,2000,2,41.89892233370495,2
3.2,7.432181345224824,Mitchel,1616.4994425863993,104.6079524340394,5,1977,1977,2,44.96469713861018,2
3.48,7.432181345224824,NAmes,780.3790412486065,142.79078409513193,6,1962,2005,2,42.92084726867336,1
2.41,5.574136008918618,NAmes,836.1204013377927,80.2675585284281,4,1971,1971,2,49.05239687848384,1
7.89234,8.918617614269788,NridgHt,1156.0758082497214,179.4871794871795,8,2008,2008,3,71.90635451505017,2
2.994,8.361204013377927,OldTown,688.1270903010034,114.82720178372352,6,1957,1996,2,85.74879227053141,1
3.94,7.432181345224824,NWAmes,1076.1798587885546,160.25641025641028,7,1979,1979,2,51.09624674842066,2
3.82,7.339279078409514,Crawfor,1070.7915273132664,237.3652917131178,6,1922,1994,2,62.43032329988852,2
2.986,,CollgCr,411.1854329245634,78.78112225938314,6,2004,2004,2,39.01895206243032,1
6.2,7.896692679301376,Somerst,1022.2036417688593,186.45484949832775,10,2008,2008,3,75.43664065403196,2
2.42,,BrkSide,822.5566703827574,88.44295800817541,6,1916,1950,1,17.837235228539576,1
3.592,5.852842809364549,CollgCr,789.6692679301375,132.10702341137124,7,2004,2004,2,58.15681902638425,2
2.58,6.503158677071721,Sawyer,780.3790412486065,84.8197696023783,6,1966,1966,1,22.296544035674472,1
3.158,,Mitchel,2428.651059085842,110.36789297658864,5,1962,1962,1,28.98550724637681,1
4.8,7.432181345224824,CollgCr,929.022668153103,194.1657376439985,8,1995,1996,2,51.65366034931253,2
2.24,6.503158677071721,Edwards,1093.1809736157563,125.04645113340766,4,1910,2000,1,35.67447045707915,1
1.84,1.9509476031215165,MeadowV,142.4191750278707,58.52842809364549,5,1970,1970,0,0.0,1
2.72,5.574136008918618,NAmes,836.1204013377927,166.48086213303606,5,1974,1974,0,0.0,2
5.7418,7.246376811594203,Somerst,860.4607952434039,146.59977703455965,8,2008,2009,3,78.03790412486065,2
2.9,3.2515793385358607,Edwards,341.41583054626534,99.59123002601264,5,2005,2005,2,48.77369007803791,1
1.69,8.361204013377927,Mitchel,1599.4983277591973,105.90858416945376,5,2006,2006,0,0.0,1
3.7,5.759940542549239,Somerst,696.7670011148273,113.43366778149388,7,2004,2005,2,37.16090672612412,2
3.5,5.759940542549239,Gilbert,735.5072463768116,153.01003344481606,6,1999,2000,2,42.73504273504274,2
4.2,7.896692679301376,NWAmes,1223.987365291713,192.58639910813824,6,1978,1988,2,46.45113340765515,2
5.33,6.13154960981048,Crawfor,840.0222965440357,217.3913043478261,7,1941,2006,1,23.411371237458194,2
2.8425,6.317354143441101,NAmes,902.73132664437,100.1486436269045,5,1950,1996,1,22.296544035674472,1
2.95,6.967670011148273,Edwards,923.1698253437384,116.68524712002971,5,1965,1965,1,25.64102564102564,1
